,S3KO_126_Acetyl_norm,S3KO_127C_Acetyl_norm,S3KO_129N_Acetyl_norm,S3FL_127N_Acetyl_norm,S3FL_130N_Acetyl_norm,DFC_128N_Acetyl_norm,DFC_129C_Acetyl_norm,DKO_128C_Acetyl_norm,DKO_130C_Acetyl_norm,DKO_131_Acetyl_norm
24832,5.157049581939233,2.2722036353575943,4.899321482717253,5.952878712808597,1.1853636542943555,4.693742278806384,3.009812867549793,5.934790442985104,8.380340556976217,7.68361626982468
24930,6.000930422620199,5.5858339369207535,3.266214321811502,5.47280784887242,6.519500098618955,0.9026427459243045,2.0466727499338595,7.803150397258191,7.083383089825135,8.537351410916312
24934,97.60888390543165,127.33807873149851,98.74854632943442,104.65544833808661,110.04125924032601,147.3112961348465,95.71204918808343,189.69348712207943,218.587216194463,217.70246097836593
24935,45.85085901033245,92.87632359524166,243.7684622178651,101.77502315446955,74.3815693069708,225.3898936572988,524.550186556578,411.80851462713304,204.8195138508592,180.61241207094065
24936,5.532107733352996,9.75154060174301,6.532428643623004,3.2644818747660045,6.025598575996307,4.603478004213953,10.47414877907328,10.330931511862959,18.057638581103518,13.75462171758739
25305,55.414841871383395,39.574213315811434,40.60993140118967,42.91833523589424,32.30115957952119,20.21919750870442,26.365960719736186,62.53510670478748,55.37010725145,63.65069774138716
25307,112.98626811339592,75.64544602711325,91.5628748214491,76.61930988421388,62.23159185045367,46.03478004213953,73.43943396821496,112.65111488999503,114.03249115028352,134.51071445199256
25308,280.3559681817874,299.362828958363,191.40015925815402,238.7872477218545,212.87155625036135,185.13202718907485,127.13449552530325,283.6610024693436,401.9570488578235,483.2140898578632
25514,5.907165884766758,7.100636360492483,6.859050075804154,7.009034613468186,6.618280403143485,1.9858140410334701,7.825513455629462,7.473439817092353,7.98127672092973,6.355583828126588
25537,32.16123648373012,42.69849331442813,35.057367054110124,26.21186917091527,28.547508007589062,22.746597197292473,23.95811042569635,48.79716586454418,55.868937046508115,67.25535722599628
25538,26.066541523256486,28.40254544196993,27.436200303216616,24.387599887957798,18.47191694608704,14.803341033158592,9.390616146755354,34.509707390691155,49.583681628775956,52.93157874768113
25539,96.20241583763006,80.85257935814107,81.3287366131064,42.43826437195806,26.86824283067206,24.73241123832594,24.198895455100338,119.79484412692153,138.27561919010756,143.9966604641218
25540,7.8762211796890105,5.301808482501054,6.205807211441854,1.8242692829574731,1.8768257859660629,3.881363807474509,1.4447101764239008,12.638905573023832,8.879170352034325,11.572854134797666
25541,39.474870436298495,51.219256947019105,57.594245874609484,4.608680293787301,0.5926818271471778,2.8884567869577746,2.167065264635851,66.16192308661172,76.62025652092541,65.26330856344913
25584,5.250814119792674,7.00596120901925,6.205807211441854,8.929318069212895,5.828037966947249,6.13797067228527,2.0466727499338595,12.638905573023832,13.268872548545678,11.572854134797666
25585,8.345043868956214,13.065170903306168,14.58909063742471,8.737289723638424,7.606083448388781,5.2353279263609656,7.464335911523487,22.090608871111222,12.370978917441082,18.592454183773302
25641,26.81665782608401,31.33747513764016,28.198316978305968,26.019840825340804,20.15118212300404,19.406819037372546,28.653418499074032,47.14861296371499,46.19163902238081,49.23205980295073
25642,10.97045092885255,9.18348969290361,11.649497747794356,2.1123118013191795,0.5926818271471778,7.311406241986866,1.805887720529876,18.024178382399203,19.753659884301083,18.402735263530715
26047,11.439273618119753,13.633221812145566,10.343012019069757,4.992736984936243,13.13778050176244,14.261755385604012,14.447101764239008,15.276590214350545,21.150383310463784,19.066751484379765
26048,314.7675535740001,287.4337598727357,242.8974717320487,71.5305587264904,57.984038755898894,68.781377239432,43.10052026331304,393.1249150844021,530.2560721467689,568.777322887269
26049,9.939041012464703,7.668687269331881,11.105128694159106,2.016297628531944,0.2963409135735889,1.173435569701596,3.130205382251785,19.34302070306256,14.765361933720001,18.497594723652007
26050,42.75662926116892,46.58017452483069,39.63006710464622,3.6485385659149463,1.2841439588188852,4.513213729621523,1.5651026911258925,61.32616791084607,61.85489458720541,63.55583828126587
26051,28.12936135603218,27.83449453313053,22.428005009772317,2.4963684924681213,0.8890227407207667,4.513213729621523,0.3611775441059752,36.81768145185203,45.89234114534595,39.36667595033632
26052,82.23149969746741,61.63352360907474,80.2399985058359,2.5923826652553568,2.370727308588711,1.5344926680713176,0.3611775441059752,108.25497382111718,121.51493807615515,118.38460623137284
27187,7.969985717542451,11.645043631207672,9.689769154707456,3.840566911489417,5.828037966947249,3.9716280820669403,1.805887720529876,15.496397267794437,14.16676617965027,18.402735263530715
27188,16.87761681361931,19.21905574906632,22.536878820499364,2.5923826652553568,0.2963409135735889,1.5344926680713176,5.899233220397595,31.212601589032765,32.42393667877703,29.691011017964506
27338,17.53396857859339,24.80488968598707,20.141654984504264,17.570593620064084,18.47191694608704,19.316554762780115,17.577307146490792,24.83819703915988,20.85108543342892,25.706913692870227
27416,6.469753111887401,6.627260603126317,6.314681022168903,1.9202834557447086,3.7536515719321257,1.5344926680713176,2.8894203528478015,11.649773832526314,7.582212884883243,10.14996223297828
28109,22.503489084825745,26.982418169871433,11.105128694159106,14.114083399723608,15.113386592253034,9.206956008427905,10.353756264371288,25.497618199491555,29.430957908428383,37.27976782766789
28110,168.30734544692586,208.38000839258603,189.4404306650671,145.55748594544892,132.0692671492961,130.07081968769228,104.50070276132881,291.7938634467676,345.88857989329216,374.6000080189835
28112,8.720102020369977,12.970495751832933,8.709904858164006,2.3043401468936504,5.43291674884913,4.964535102583675,2.4078502940398345,15.936011374682224,15.96255344185946,9.296227091886651
28113,7.2198694147149265,5.112458179554587,5.8791857792607045,2.4963684924681213,1.086583349769826,1.5344926680713176,2.167065264635851,11.979484412692154,6.385021376743785,10.14996223297828
28114,8.345043868956214,7.384661814912182,9.798642965434507,2.2083259741064145,1.8768257859660629,2.5273996885880523,3.009812867549793,10.330931511862959,14.964893851743245,13.564902797344807
28115,96.67123852689726,132.82923751694605,161.5687351189423,31.780691192574928,29.3377504437853,49.91614384961404,72.23550882119504,237.9411353530139,217.58955660434677,189.6240607824634
29036,2.2503489084825743,7.9527127237515804,7.730040561620554,1.7282551101702377,1.8768257859660629,5.867177848507979,10.233363749669296,11.75967735924826,8.081042679941351,10.434540613342158
30139,142.33456846152285,129.04223145801672,110.28917026650171,3.6485385659149463,5.23535613980007,0.812378471331874,7.343943396821495,180.68139793087983,227.76568442353218,243.50423413135746
30187,9.657747398904382,5.964534542813685,9.145400101072207,5.664836194446891,7.408522839339722,6.318499221470131,6.019625735099586,8.242764504145978,7.8815107619181095,10.244821693099574
30479,25.03513160686864,19.31373090053955,16.113323987603412,13.63401253578743,10.569492584124669,12.636998442940262,9.992578720265314,29.454145161481627,33.02253243284676,40.59984893191312
30480,59.35295246122789,68.16610906072783,72.8365793763965,48.87121394870283,32.399939884045715,35.47385991482516,48.999753483710634,113.31053605032669,115.52898053545785,122.84300085707359
31258,11.720567231680075,11.550368479734438,5.770311968533654,9.793445624298013,5.729257662422718,6.318499221470131,5.056485617483653,10.990352672194636,15.463723646801352,18.592454183773302
31581,17.34643950288651,17.42022787107489,19.706159741596064,7.969176341340542,7.8036440574378405,12.727262717532692,11.79846644079519,18.903406596174776,22.946170572672976,32.44193536148199
31582,60.19683330190887,77.63362420805115,73.59869605148585,47.334987184107064,41.58650820482698,44.59055164866064,59.11272471867794,129.35645095173086,134.98334254272407,138.30509285684425
31796,34.97417261933334,38.6274618010791,23.081247874134615,9.88945979708525,9.285348625305785,12.636998442940262,4.695308073377677,29.89375926836941,50.58134121889217,62.41752475981036
32108,9.001395633930297,28.11851998755023,8.709904858164006,8.641275550851189,8.791447102683136,15.615719504490468,17.697699661192782,10.00122093169712,9.178468229069189,23.620005570201794
32113,33.28641093797141,41.1836908908564,40.28330996900853,19.682905421383264,14.520704765105855,28.794303594985312,33.95068914596167,44.51092832238828,51.878298686043244,53.975032809015346
32114,21.472079168437897,26.603717563978503,29.831424139211716,8.737289723638424,15.014606287728503,10.290127303537071,9.87218620556332,32.97105801658391,41.80193682586946,44.96338409749257
32235,292.54535810273467,318.20318410153646,270.44254584599236,120.20974432961876,125.25342613710356,116.5311784988277,99.92578720265313,341.0306434181996,464.4105391990987,476.85850602973665
32236,46.03838808603933,37.396684831927075,60.64271257496689,2.9764393564042986,0.5926818271471778,4.06189235665937,0.6019625735099586,79.02063571307944,77.11908631598352,77.68989783933844
32411,13.033270761628243,12.686470297413235,12.95598347651896,4.416651948212829,4.247553094554774,2.4371354139956223,1.4447101764239008,19.233117176340613,21.748979064533515,26.845227214325735
32627,164.93182208420203,119.95341691658633,90.69188433563271,150.64623710317238,145.30582795558308,100.55440189596753,70.42962110066516,113.75015015721449,130.49387438720112,147.41160102848832
32631,607.4066762145882,449.51761919491076,454.7659074068881,583.7661705463914,502.7917500298558,206.43439599288843,312.90014571047647,460.71558401839917,504.31692280374733,562.8960363597488
32637,1866.6644195862955,1692.6970331899347,1806.1076461510336,2067.185140109179,1975.4085298815435,2191.075001456657,1691.7556165923877,2079.1549185257813,2087.802224236206,1965.2982947929352
32639,338.583746188774,294.72374653617464,279.4790721363375,360.82126133443074,350.27495984398206,338.67155827079904,231.75559080133408,335.3156600286584,375.21977184270895,377.44579182262225
32641,195.1240032730099,174.7703296195883,151.66121834278076,196.7330400410454,180.3728360617911,173.6684643158362,124.12468265775347,161.4482807545392,214.4968118749865,190.66751484379762
32642,642.7559069853353,619.6488663923107,705.7200411327386,706.6643117140528,713.1937986671039,691.0632862796475,705.0185660948636,800.8669992228232,804.213395592682,721.4061942224283
32643,5.719636809059876,4.449732119241956,22.536878820499364,9.313374760361835,8.593886493634077,15.435190955305607,34.913829263577604,26.70655699343297,9.577532065115676,6.260724368005294
32644,14.25220975372297,22.816711505049177,254.8735909120242,41.47812264408571,43.06821277269492,173.4879357666513,615.6873201859856,240.90853057450641,46.890000735462166,23.05084880947404
32990,6.188459498327079,4.733757573661655,8.383283425982855,1.4402125918085313,6.025598575996307,1.805285491848609,1.685495205827884,6.484308076594836,10.674957614243514,10.434540613342158
33293,67.60423179233067,80.56855390372137,89.27652479618105,77.09938074815005,70.52913743051415,78.34939034622963,64.65078039496956,106.82622797373187,112.33646984708595,114.68508728664246
33616,12.376918996654158,12.023744237100603,12.629362044337807,4.128609429851124,11.557295629369966,8.394577537096032,10.594541293775272,13.957747893687188,13.767702343603785,17.169562281953915
33923,123.11283820156751,123.83509812698891,156.1250445825898,121.84198526700176,109.44857741317882,63.726577862255894,115.33602908450807,204.0908491226544,214.5965778339981,202.3352284387166
33924,37.88087329279,37.49135998340031,44.20276715518233,31.204606155851515,30.720674707128715,26.808489553951844,42.98012774861105,69.78873946843594,63.55091589040298,64.21985450211493
34186,13.97091614016265,12.307769691520303,14.48021682669766,4.800708639361772,7.408522839339722,2.4371354139956223,1.5651026911258925,22.200512397833165,22.64687269563811,27.224665054810902
34187,19.409259335662203,26.982418169871433,26.129714574492017,6.048892885595832,4.543894008128363,1.5344926680713176,3.250597896953777,37.36719908546176,26.437979138079733,42.2124597539751
35141,14.533503367283293,14.769323629824363,9.907516776161556,7.681133822978834,4.247553094554774,5.1450636517685355,6.741980823311536,18.35388896256504,15.26419172877811,23.999443410686965
35142,157.14936544236645,154.79387265873612,161.45986130821527,2.6883968380425918,1.7780454814415334,5.867177848507979,2.0466727499338595,222.99425571882918,270.46551488050625,281.2582992596318
35143,118.23708223318859,128.56885570065057,109.20043215923121,1.4402125918085313,2.370727308588711,1.173435569701596,1.685495205827884,154.08474446416878,206.71506707208002,204.13755818102112
35600,25.410189758282403,15.24269938719053,24.932102656494465,5.760850367234125,1.6792651769170037,1.2636998442940262,1.9262802352318678,33.08096154330586,32.324170719765405,36.04659484609109
36276,29.442064885980347,17.42022787107489,20.57715022741246,10.753587352170367,11.656075933894497,7.491934791171728,14.447101764239008,24.728293512437933,33.82066010493973,35.09800024487817
36906,21.284550092731017,21.112558778530982,21.66588833468296,14.114083399723608,11.656075933894497,11.192770049461377,13.96553170543104,18.46379248928699,15.164425769766487,16.410686600983578
37102,16.408794124352106,14.863998781297596,19.488412120141962,7.77714799576607,3.8524318764566554,5.3255922009533965,4.695308073377677,18.68359954273088,23.0459365316846,18.497594723652007
37323,28.410654969592503,27.26644362429113,22.428005009772317,18.146678656787493,15.80484872392474,10.651184401906793,19.262802352318676,30.663083955423033,42.600064497962435,37.184908367546605
37402,9.001395633930297,5.964534542813685,9.689769154707456,6.624977922319245,8.692666798158609,7.311406241986866,11.79846644079519,12.968616153189672,7.083383089825135,6.45044328824788
37409,47.444856153840945,43.1718690717943,44.093893344455275,55.976262734958254,45.043818863185514,51.17984369390807,49.4813235425186,51.76456108603674,61.3560647921473,50.275513864284946
37413,9.657747398904382,11.645043631207672,9.472021533253356,6.528963749532009,8.001204666486899,13.81043401264186,4.93609310278166,11.320063252360477,13.568170425580542,11.28827575443379
37414,9.657747398904382,7.574012117858648,9.363147722526305,7.009034613468186,0.9878030452452963,7.130877692802006,2.8894203528478015,6.704115130038728,9.77706398313892,6.735021668611757
38149,22.597253622679187,23.47943756536181,16.548819230511608,0.7681133822978835,0.19756060904905925,0.9026427459243045,7.584728426225478,19.782634809950345,22.846404613661353,25.51719477262764
38824,20.909491941317253,18.27230423433399,16.657693041238662,7.585119650191599,1.086583349769826,2.6176639631804828,5.056485617483653,18.13408190912115,21.748979064533515,19.25647040462235
38825,43.03792287472923,49.51510422050091,41.91641712991428,4.416651948212829,3.6548712674075965,1.8955497664410395,3.250597896953777,48.3575517576564,65.34670315261216,62.98668152053813
38873,16.87761681361931,47.33757573661655,27.87169554612482,11.233658216106544,14.224363851532267,24.10056131617893,41.89659511629312,19.233117176340613,13.46840446656892,31.683059680511644
39553,13.595857988748888,16.852176962235493,17.31093590560096,15.55429599153214,15.212166896777562,21.84395445136817,18.78123229351071,25.277811146047664,24.243128039824057,28.078400195902535
39688,10.126570088171585,6.43791030017985,7.621166750893504,5.952878712808597,4.642674312652892,1.2636998442940262,2.8894203528478015,12.0893879394141,8.180808638952973,9.770524392493112
39936,38.349695982057206,38.43811149813264,23.843364549223963,33.89300299389411,25.880439785426763,24.642146963733513,17.095737087682824,38.46623435268123,58.961681775868385,72.75720591303123
39937,85.51325852233784,81.70465572140016,110.07142264504762,19.97094793974497,22.423129127068226,22.746597197292473,27.449493352054116,161.99779838814894,159.42600250057137,157.08726596086012
39938,93.20195062631996,83.40880844791836,55.74339109224964,6.817006267893715,3.7536515719321257,1.0831712951091654,3.130205382251785,84.07619794228897,119.9186827319692,141.0560172003617
40030,64.51000204316713,61.06547270023535,66.63077216495465,48.391143084766654,42.57431125007227,38.27205242719051,43.58209032212101,80.88899566735252,103.45729949505163,109.75239536033526
40374,4.68822689267203,6.721935754599549,2.721845268176252,7.4891054774043635,5.630477357898189,0.9026427459243045,4.93609310278166,7.1437292369265135,8.779404393022704,11.952291975282836
40375,15.377384207964257,17.04152726518196,15.89557636614931,14.882196782021492,12.545098674615263,13.90069828723429,10.714933808477264,24.50848645899404,26.038915302033246,25.327475852385056
40690,5.8134013469133174,4.923107876608121,3.592835753992652,4.704694466574536,0.9878030452452963,0.18052854918486091,1.4447101764239008,11.649773832526314,10.076361860173785,9.770524392493112
40691,10.032805550318143,11.26634302531474,12.411614422883709,4.608680293787301,0.3951212180981185,4.1521566312518,0.6019625735099586,13.298326733355509,16.261851318894326,16.505546061104866
40692,17.815262192153714,20.544507869691582,28.524938410487117,3.7445527387021817,1.580484872392474,3.791099532882079,3.130205382251785,37.14739203201787,37.61176654738136,40.220411091427955
40866,78.01209549406258,64.85247875916467,41.37204807627903,72.1066437632138,76.65351631103499,55.783321698122016,53.69506155708831,63.304431391841106,78.61557570115784,67.63479506648144
40867,27.9418322803253,20.544507869691582,30.920162246482217,25.25172744304292,26.17678069900035,22.11474727514546,29.25538107258399,27.2560746270427,30.827681334591084,21.627956907654657
40868,23.44113446336015,19.029705446119856,17.85530495923621,26.115854998128036,21.830447299921047,27.711132299876148,13.36356913192108,25.497618199491555,23.644532285754327,24.758319091657306
40869,16.221265048645225,15.810750296029926,22.972374063407567,22.659344777787563,16.199969942022857,16.6086265250072,21.911437675762492,22.200512397833165,19.45436200726622,16.88498390159004
40870,6.094694960473639,6.248559997233384,7.838914372347605,4.992736984936243,7.704863752913311,4.06189235665937,6.380803279205561,8.79228213775571,7.781744802906487,11.477994674676374
41016,130.9890593812565,136.33221812145567,141.75370156661918,91.40549249344814,74.77669052506893,81.68916850614956,126.05096289298534,202.11258564165936,210.70570543254487,229.65475295364877
41546,5.438343195499555,8.047387875224814,8.818778668891055,2.4963684924681213,4.840234921701952,2.346871139403192,0.842747602913942,8.572475084311817,3.1925106883718923,4.742973006064617
41780,12.75197714806792,14.201272720984965,11.976119179975507,9.217360587574602,11.063394106747317,7.852991889541449,10.835326323179256,17.91427485567726,22.148042900580002,23.999443410686965
42092,45.19450724535837,41.089015739383164,32.98876465029617,22.275288086638618,21.53410638634746,17.24047644715422,15.651026911258924,48.24764823093445,53.175256153194326,64.12499504199363
43098,5.907165884766758,5.396483633974287,5.770311968533654,1.4402125918085313,1.6792651769170037,2.2566068648107613,7.584728426225478,8.682378611033764,7.98127672092973,10.90883791394862
43770,29.16077127242003,32.000201197952784,11.758371558521409,28.32418097223445,29.43653074830983,32.40487457868253,16.975344572980834,18.243985435843097,30.727915375579464,39.27181649021503
43826,39.75616404985881,30.674749077327522,30.375793192846967,26.69194003485145,28.547508007589062,19.316554762780115,27.690278381458096,45.39015653616384,35.317149490114055,43.54049219567319
44269,9.095160171783737,8.331413329644514,12.193866801429607,1.0561559006595898,0.9878030452452963,1.4442283934788873,5.417663161589628,11.649773832526314,14.16676617965027,17.928437962924253
44859,14.25220975372297,12.8758206003597,11.322876315613208,12.481842462340605,12.940219892713381,7.221141967394436,13.002391587815108,16.155818428126114,22.347574818603245,23.999443410686965
45370,5.532107733352996,5.775184239867219,7.838914372347605,1.9202834557447086,1.1853636542943555,1.7150212172561785,2.167065264635851,11.320063252360477,10.47542569622027,11.477994674676374
46300,39.943693125565694,46.20147391893775,47.79560290917498,41.190080125723995,43.56211429531757,41.792359136295296,56.34369688053212,60.4469396970705,48.8853199156946,45.247962477856454
46302,45.00697816965149,38.72213695255233,51.49731247389468,43.206377754255946,32.20237927499666,42.06315196007259,45.1471930132469,60.99645733068023,60.657703079065946,48.85262196246556
46604,43.03792287472923,49.60977937197414,42.56965999427658,37.349513214234584,35.3633490197816,30.509324812241488,24.439680484504322,65.83221250644587,81.00995871743676,97.989822305295
46684,109.89203836423239,98.46215753216242,91.01850576781385,102.35110819119296,103.81810005528064,109.94188645358028,117.62348686384593,133.09317086027704,137.47749151801463,105.67343857511969
47113,5.344578657646115,5.964534542813685,8.492157236709906,2.2083259741064145,2.4695076131132407,5.506120750138257,5.899233220397595,12.748809099745777,10.874489532266757,15.936389300377115
47273,8.532572944663094,7.100636360492483,9.689769154707456,7.009034613468186,9.581689538879374,7.762727614949018,5.778840705695603,8.682378611033764,9.77706398313892,10.14996223297828
47274,7.501163028275248,8.52076363259098,5.225942914898403,7.297077131829893,6.618280403143485,7.130877692802006,2.4078502940398345,6.923922183482621,10.575191655231892,9.485946012129235
47455,25.597718833989283,25.846316352192638,27.218452681762518,22.659344777787563,16.891432073694567,18.594440566040674,29.85734364609395,48.467455284378346,42.699830456974055,48.18860574161651
